filename	url	temas	por	fecha	tipo_documento	largo_caracteres
file00142.txt	https://ciperchile.cl/2008/11/12/muertos-de-nadie-i-abandonados-en-el-sml/	Justicia;Policía	Juan Pablo Figueroa	12.11.2008	Investigación	20098
file00143.txt	https://ciperchile.cl/2008/11/14/senado-publica-declaraciones-patrimoniales-manteniendo-errores-y-omisiones/	Congreso;Legislación;Senado;Transparencia	Juan Pablo Figueroa	14.11.2008	Actualidad	11810
file00144.txt	https://ciperchile.cl/2008/11/18/muertos-de-nadie-ii-la-ruta-de-los-cadaveres-sin-dueno/	Justicia;Policía	Juan Pablo Figueroa y Jorge Sullivan	18.11.2008	Investigación	19755
file00145.txt	https://ciperchile.cl/2008/11/20/bocamina-los-pobladores-que-sentaron-a-negociar-a-endesa/	Contaminación;Energía;Medio Ambiente;Termoeléctricas	Francisca Skoknic y Jorge Sullivan	20.11.2008	Investigación	20853
file00146.txt	https://ciperchile.cl/2008/11/27/muertos-de-nadie-iii-el-misterio-de-las-dos-vidas-de-juan-alberto-silva/	Justicia;Policía	Juan Pablo Figueroa	27.11.2008	Investigación	23422
file00147.txt	https://ciperchile.cl/2008/11/29/nota-de-teletrece-a-raiz-de-reportaje-muertos-de-nadie/	Justicia;Policía	CIPER	29.11.2008	Actualidad	58
file00148.txt	https://ciperchile.cl/2008/12/04/angostura-la-hidroelectrica-que-vuelve-a-despertar-al-bio-bio/	Energía;Índigena;Medio Ambiente	Francisca Skoknic	04.12.2008	Investigación	24191
file00149.txt	https://ciperchile.cl/2008/12/04/el-informe-de-unasur-que-revela-detalles-de-la-masacre-de-pando/	Bolivia;Derechos Humanos;Unasur	Mónica González	04.12.2008	Actualidad	5970
file00150.txt	https://ciperchile.cl/2008/12/04/escandalos-y-elecciones-una-sociedad-poco-rentable/	Corrupción;Elecciones;René Jofré	René Jofré	04.12.2008	Opinión	6955
file00151.txt	https://ciperchile.cl/2008/12/10/endesa-debera-comprar-poblaciones-aledanas-a-termoelectrica/	Contaminación;Energía;Medio Ambiente;Termoeléctricas	Francisca Skoknic	10.12.2008	Actualidad	2688
file00152.txt	https://ciperchile.cl/2008/12/15/la-revancha-del-doctor-simi-en-mexico/	Laboratorios;Medicamentos;México;Salud	Bárbara Anderson y Alma López	15.12.2008	Investigación	26117
file00153.txt	https://ciperchile.cl/2008/12/15/vuelco-en-caso-calama-como-la-cni-intento-financiarse-a-sangre-y-dinamita/	Corrupción;Derechos Humanos;Fuerzas Armadas;Pinochet	Sebastián Minay	15.12.2008	Investigación	39598
file00154.txt	https://ciperchile.cl/2008/12/23/el-fin-de-la-era-bush-una-tragedia-historica/	Bush;Estados Unidos;Marcelo Cantelmi	Marcelo Cantelmi	23.12.2008	Actualidad	7432
file00155.txt	https://ciperchile.cl/2008/12/23/las-cuentas-del-mop-otra-vez-bajo-la-lupa/	Concesiones;Gasto fiscal;Obras Públicas	Pedro Ramírez	23.12.2008	Investigación	25052
file00156.txt	https://ciperchile.cl/2008/12/31/los-archivos-secretos-de-ricardo-claro-y-sus-actuaciones-en-las-sombras/	Perfil;Política;Prensa	Cristóbal Peña	31.12.2008	Investigación	30615
file00157.txt	https://ciperchile.cl/2008/12/31/presidenciales-2009-una-oportunidad-para-la-transparencia/	Congreso;Elecciones;Francisca Skoknic;Legislación;Senado;Transparencia	Francisca Skoknic	31.12.2008	Opinión	9210
file00158.txt	https://ciperchile.cl/2009/01/08/contraloria-envia-a-ministerio-publico-y-cde-informe-de-irregularidades-en-la-u-de-chile/	Contraloría;Educación;Transparencia;Universidades	Francisca Skoknic	08.01.2009	Actualidad	3351
file00159.txt	https://ciperchile.cl/2009/01/08/las-cuentas-pendientes-del-nuevo-rostro-estrella-de-tv-senado/	Congreso;Diputados;Senado;Televisión;Transparencia	Cristóbal Peña	08.01.2009	Investigación	17443
file00160.txt	https://ciperchile.cl/2009/01/13/el-legado-periodistico-de-patricia-verdugo/	Derechos Humanos;Periodismo	Mónica González	13.01.2009	Actualidad	25007
file00161.txt	https://ciperchile.cl/2009/01/14/contraloria-duro-informe-cuestiona-gastos-de-arenas-en-el-registro-civil/	Contraloría;Registro Civil;Tecnología;Transparencia	Francisca Skoknic	14.01.2009	Actualidad	18717
file00162.txt	https://ciperchile.cl/2009/01/23/el-88-de-los-principales-alcaldes-del-pais-no-ha-enviado-su-declaracion-patrimonial/	Alcaldes;Contraloría;Municipalidades;Política;Transparencia	Juan Pablo Figueroa y Paula Guerra	23.01.2009	Actualidad	11752
file00163.txt	https://ciperchile.cl/2009/01/23/fiscal-fracaso-en-su-intento-por-dejar-preso-a-arenas-y-cde-insistira-en-arista-tata/	Registro Civil;Tecnología;Transparencia	CIPER	23.01.2009	Actualidad	10854
file00164.txt	https://ciperchile.cl/2009/01/29/reportaje-de-ciper-sobre-registro-civil-obtiene-premio-periodismo-de-excelencia/	Corrupción;Periodismo;Premios;Reportajes de Investigación	CIPER	29.01.2009	Actualidad	4276
file00165.txt	https://ciperchile.cl/2009/01/30/el-costo-humano-que-deja-la-paralizacion-de-costanera-center/	Actualidad y Entrevistas;Costanera Center;Trabajo	Juan Pablo Figueroa	30.01.2009	Actualidad	22363
file00166.txt	https://ciperchile.cl/2009/02/03/contraloria-alerta-sobre-la-seguridad-de-los-datos-del-registro-civil/	Registro Civil;Tecnología;Transparencia	Francisca Skoknic y Jacmel Cuevas	03.02.2009	Actualidad	12419
file00167.txt	https://ciperchile.cl/2009/02/05/los-detalles-del-fallo-en-eeuu-contra-el-cambista-que-complica-a-schaulsohn/	Justicia;Lavado de dinero;Narcotráfico	Francisca Skoknic y Sebastián Minay	05.02.2009	Actualidad	14618
file00168.txt	https://ciperchile.cl/2009/02/12/las-duras-senales-de-obama-a-chavez/	Estados Unidos;Política	John Dinges	12.02.2009	Opinión	10863
file00169.txt	https://ciperchile.cl/2009/02/12/las-huellas-que-dejo-la-busqueda-del-doctor-nazi-en-chile/	Justicia;Nazismo	Francisca Skoknic	12.02.2009	Actualidad	33835
file00170.txt	https://ciperchile.cl/2009/02/20/la-historia-reservada-de-cortes-terzi/	Derechos Humanos;Política;Socialistas	Mónica González	20.02.2009	Actualidad	31361
file00171.txt	https://ciperchile.cl/2009/02/20/los-errores-del-mop-en-vespucio-sur-que-costaran-25-millones-de-dolares/	Concesiones;Gasto fiscal;Municipalidades;Obras Públicas	Pedro Ramírez	20.02.2009	Investigación	21475
file00172.txt	https://ciperchile.cl/2009/02/27/costanera-center-irregularidades-desconocidas/	Corrupción;Legislación;Municipalidades;Transparencia	Patricio Herman	27.02.2009	Opinión	15292
file00173.txt	https://ciperchile.cl/2009/02/27/nexos-entre-masones-asoman-en-caso-registro-civil/	Corrupción;Justicia;Registro Civil;Servicio público	Jacmel Cuevas	27.02.2009	Investigación	20381
file00174.txt	https://ciperchile.cl/2009/03/05/la-accidentada-carrera-de-un-operador-a-la-antigua/	Derechos Humanos;Militares;Perfil	Sebastián Minay	05.03.2009	Actualidad	12050
file00175.txt	https://ciperchile.cl/2009/03/05/la-guerra-mexicana/	Armas;Lavado de dinero	John Dinges	05.03.2009	Opinión	8243
file00176.txt	https://ciperchile.cl/2009/03/05/los-cinicos-no-sirven-para-este-oficio/	Periodismo;Televisión	Sergio Campos	05.03.2009	Opinión	4858
file00177.txt	https://ciperchile.cl/2009/03/05/medico-de-la-dina-y-cni-opero-a-eduardo-frei-montalva/	Democracia Cristiana;Derechos Humanos;Frei;Justicia	Mónica González	05.03.2009	Investigación	14763
file00178.txt	https://ciperchile.cl/2009/03/06/la-autopsia-de-frei-paso-a-paso/	Democracia Cristiana;Derechos Humanos;Frei;Justicia	Mónica González	06.03.2009	Investigación	18351
file00179.txt	https://ciperchile.cl/2009/03/12/benicio-del-toro-protagonista-de-che-%e2%80%9cel-embargo-a-cuba-es-tonto-y-arcaico/	Che Guevara;Cine;Entrevista;Historia	Peter Kornbluh	12.03.2009	Actualidad	8078
file00180.txt	https://ciperchile.cl/2009/03/12/ingresos-de-carabineros-por-acreditacion-de-guardias-y-vigilantes-privados/	Carabineros;Policía;Seguridad	Juan Pablo Figueroa	12.03.2009	Transparencia	3580
file00181.txt	https://ciperchile.cl/2009/03/12/seguridad-privada-el-millonario-negocio-de-explotar-el-miedo/	Carabineros;Policía;Seguridad	Juan Pablo Figueroa y Sebastián Minay	12.03.2009	Investigación	28746
file00182.txt	https://ciperchile.cl/2009/03/19/el-salvador-un-pais-en-la-busqueda-del-centro/	América Latina;El Salvador;Elecciones	John Dinges	19.03.2009	Opinión	5731
file00183.txt	https://ciperchile.cl/2009/03/19/la-caida-del-hombre-de-confianza-de-guillermo-arenas-a-un-ano-del-escandalo-del-registro-civil/	Corrupción;Justicia;Registro Civil	Francisca Skoknic	19.03.2009	Actualidad	13267
file00184.txt	https://ciperchile.cl/2009/03/19/la-huella-del-comandante-ramiro-en-la-desaparicion-de-un-alto-jefe-del-fpmr/	Derechos Humanos	Cristóbal Peña	19.03.2009	Investigación	22224
file00185.txt	https://ciperchile.cl/2009/03/24/crisis-en-la-ex-colonia-dignidad-desata-pugna-por-la-fortuna-que-oculto-schafer/	Abuso Sexual;Colonia Dignidad;Derechos Humanos;Empresas;Justicia	Pedro Ramírez	24.03.2009	Investigación	29004
file00186.txt	https://ciperchile.cl/2009/03/26/el-incomodo-momento-que-vivio-pinera-por-su-participacion-en-fasa/	Farmacias;Justicia;Medicamentos;Política	Francisca Skoknic y Sebastián Minay	26.03.2009	Actualidad	13842
file00187.txt	https://ciperchile.cl/2009/03/26/las-farmacias-y-la-etica-social/	Ética;Justicia;Medicamentos	Pablo Rodríguez	26.03.2009	Opinión	3974
file00188.txt	https://ciperchile.cl/2009/03/26/los-secretos-del-codigo-moral-que-se-desplomo-en-colonia-dignidad/	Abuso Sexual;Colonia Dignidad;Derechos Humanos;Empresas;Justicia	Pedro Ramírez	26.03.2009	Investigación	28316
file00189.txt	https://ciperchile.cl/2009/03/30/ley-de-transparencia-retiran-reglamento-que-amenazaba-con-limitar-acceso-a-la-informacion/	Legislación;Prensa;Transparencia	Pedro Ramírez	30.03.2009	Actualidad	12331
file00190.txt	https://ciperchile.cl/2009/03/31/documento-el-fallo-que-sanciono-a-las-farmacias-por-colusion-en-1995/	Farmacias;Justicia;Medicamentos	Francisca Skoknic	31.03.2009	Investigación	3257
file00191.txt	https://ciperchile.cl/2009/04/01/el-ultimo-golpe-de-benedicto-xvi-sobre-la-jerarquia-legionaria/	Iglesia	Andrea Insunza y Javier Ortega	01.04.2009	Actualidad	13382
file00192.txt	https://ciperchile.cl/2009/04/02/autoridades-determinan-vicios-en-costanera-center-y-tres-megaproyectos-inmobiliarios/	Contraloría;Inmobiliarias;Municipalidades	Francisca Skoknic	02.04.2009	Actualidad	6678
file00193.txt	https://ciperchile.cl/2009/04/02/de-la-g-20-a-la-g-2cumbre-sobre-economia-y-seguridad-entre-obama-y-hu-jintao/	Internacional;Marcelo Cantelmi;Política	Marcelo Cantelmi	02.04.2009	Opinión	9252
file00194.txt	https://ciperchile.cl/2009/04/09/efedrina-el-otro-dolor-de-cabeza-de-cruz-verde/	Farmacias;Justicia;Medicamentos	Pedro Ramírez y Francisca Skoknic	09.04.2009	Investigación	10716
file00195.txt	https://ciperchile.cl/2009/04/09/el-dossier-del-caso-farmacias-asi-se-subieron-los-precios-segun-fasa/	Competencia;Farmacias;Justicia;Medicamentos	Francisca Skoknic	09.04.2009	Investigación	10353
file00196.txt	https://ciperchile.cl/2009/04/09/la-trastienda-secreta-del-bombardeo-en-que-murio-raul-reyes-el-segundo-hombre-de-las-farc/	Colombia;Guerrilla;Libros	Arturo Torres	09.04.2009	Actualidad	24119
file00197.txt	https://ciperchile.cl/2009/04/14/acceso-a-informacion-los-limites-que-fija-el-nuevo-reglamento-de-la-ley-de-transparencia/	Legislación;Prensa;Transparencia	Pedro Ramírez	14.04.2009	Actualidad	19916
file00198.txt	https://ciperchile.cl/2009/04/15/contratos-y-antecedentes-de-instituciones-vinculadas-a-patricio-rojas/		Sebastián Minay	15.04.2009	Transparencia	9358
file00199.txt	https://ciperchile.cl/2009/04/15/cumbre-de-las-americas-el-debut-de-obama-y-las-expectativas-de-la-region/	América Latina;Estados Unidos;Internacional;Política	Marcelo Cantelmi	15.04.2009	Actualidad	8230
file00200.txt	https://ciperchile.cl/2009/04/15/la-conexion-de-patricio-rojas-con-el-caso-mirage-y-sus-negocios-con-el-ministerio-de-defensa/	Fuerzas Armadas;Justicia;Política	Sebastián Minay	15.04.2009	Investigación	50825
file00201.txt	https://ciperchile.cl/2009/04/15/patricio-rojas-ex-ministro-de-defensa-%e2%80%9cno-soy-un-hombre-que-haga-cosas-irregulares%e2%80%9d/	Corrupción;Entrevista;Justicia	Sebastián Minay	15.04.2009	Actualidad	40631
file00202.txt	https://ciperchile.cl/2009/04/17/asi-funciona-la-nueva-ley-de-acceso-a-la-informacion-publica/		CIPER	17.04.2009	Transparencia	5170
file00203.txt	https://ciperchile.cl/2009/04/23/debate-dos-miradas-a-la-ley-de-propiedad-intelectual/	Derechos de Autor;Legislación;Senado	Claudio Ruiz	23.04.2009	Opinión	5908
file00204.txt	https://ciperchile.cl/2009/04/23/el-valor-de-un-fragmento/	Derechos de Autor;Legislación;Senado	Carmen Luz Parot	23.04.2009	Opinión	11114
file00205.txt	https://ciperchile.cl/2009/04/23/los-cuestionamientos-que-pesan-sobre-el-emblematico-proyecto-udi-de-colegio-popular/	Colina;Educación;Municipalidades	Cristóbal Peña	23.04.2009	Investigación	17321
file00206.txt	https://ciperchile.cl/2009/04/23/los-estudios-hechos-por-la-corporacion-de-patricio-rojas-para-el-ministerio-de-defensa/		Francisca Skoknic y Sebastián Minay	23.04.2009	Investigación	12057
file00207.txt	https://ciperchile.cl/2009/04/30/factores-humanos-y-negocio-farmaceutico-en-caso-de-epidemia/	Influenza porcina;Medicamentos;Salud	Cristina Pereda	30.04.2009	Actualidad	7439
file00208.txt	https://ciperchile.cl/2009/05/07/la-curiosa-tesis-con-que-fernando-flores-se-graduo-de-ingeniero/	Política;Universidades	Francisca Skoknic	07.05.2009	Actualidad	13134
file00209.txt	https://ciperchile.cl/2009/05/07/las-fallas-del-sistema-de-salud-mexicano-que-abrieron-la-puerta-a-la-influenza/	Influenza;Medicamentos;México;Salud	CIPER	07.05.2009	Investigación	16562
file00210.txt	https://ciperchile.cl/2009/05/07/quienes-son-los-cuatro-visitadores-que-intervendran-a-los-legionarios-de-cristo/	Iglesia;Legionarios de Cristo	Andrea Insunza y Javier Ortega	07.05.2009	Actualidad	10607
file00211.txt	https://ciperchile.cl/2009/05/14/seguridad-privada-ii-las-historias-no-contadas-sobre-el-terror-que-impera-en-wagner/	Derechos Humanos;Justicia;Seguridad	Juan Pablo Figueroa	14.05.2009	Investigación	31051
file00212.txt	https://ciperchile.cl/2009/05/20/farmacias-y-laboratorios-el-prontuario-de-infracciones-a-la-libre-competencia/	Competencia;Farmacias;Justicia;Medicamentos;Salud	Pedro Ramírez y Francisca Skoknic	20.05.2009	Investigación	33219
file00213.txt	https://ciperchile.cl/2009/05/20/las-lecciones-que-dejo-en-mexico-el-virus-a-h1n1/	Influenza;Medicamentos;México;Salud	Marcela Turati	20.05.2009	Actualidad	15081
file00214.txt	https://ciperchile.cl/2009/05/22/investigaciones-de-la-fiscalia-nacional-economica-a-laboratorios-y-farmacias/	Competencia;Farmacias;Justicia;Medicamentos;Salud	Pedro Ramírez	22.05.2009	Transparencia	7323
file00215.txt	https://ciperchile.cl/2009/05/26/los-estremecedores-testimonios-de-como-y-quienes-asesinaron-a-victor-jara/	Derechos Humanos;Justicia;Víctor Jara	Jacmel Cuevas	26.05.2009	Investigación	29202
file00216.txt	https://ciperchile.cl/2009/06/04/caso-mirage-quienes-integraron-la-comitiva-que-viajo-a-belgica-que-cuestiona-el-senador-avila/	Defensa;Fuerzas Armadas;Justicia;Política;Transparencia	Francisca Skoknic	04.06.2009	Actualidad	3834
file00217.txt	https://ciperchile.cl/2009/06/04/el-lado-oscuro-del-plan-colombia/	Colombia;Derechos Humanos;Internacional;Militares;Narcotráfico;Violencia	Teo Ballvé	04.06.2009	Investigación	35597
file00218.txt	https://ciperchile.cl/2009/06/04/la-crisis-no-ha-terminado-lo-peor-esta-por-llegar/	Economía;Internacional;Marcelo Cantelmi	Marcelo Cantelmi	04.06.2009	Opinión	9114
file00219.txt	https://ciperchile.cl/2009/06/04/seguridad-privada-iii-un-negocio-que-genera-abusos-laborales-e-ingresos-millonarios-a-carabineros/	Carabineros;Policía;Seguridad;Transparencia	Juan Pablo Figueroa	04.06.2009	Investigación	12685
file00220.txt	https://ciperchile.cl/2009/06/05/caso-mirage-cancilleria-entrega-nomina-de-la-comitiva-que-viajo-a-belgica-en-1992/	Defensa;Fuerzas Armadas;Política;Relaciones Exteriores;Transparencia	Francisca Skoknic	05.06.2009	Transparencia	1512
file00221.txt	https://ciperchile.cl/2009/06/05/los-abusos-laborales-y-los-millones-que-dejan-las-empresas-de-seguridad-privada-a-carabineros/	Carabineros;Policía;Seguridad;Transparencia	Juan Pablo Figueroa	05.06.2009	Actualidad	4328
file00222.txt	https://ciperchile.cl/2009/06/06/bienvenidos-a-la-version-20-de-ciper/		Francisca Skoknic	06.06.2009	Blog	3654
file00223.txt	https://ciperchile.cl/2009/06/06/gomorra/	Libros	Francisca Skoknic	06.06.2009	Libros	1862
file00224.txt	https://ciperchile.cl/2009/06/06/tics-de-los-chilenos/	Libros	Francisca Skoknic	06.06.2009	Libros	1496
file00225.txt	https://ciperchile.cl/2009/06/06/un-canto-inconcluso/	Derechos Humanos;Libros;Víctor Jara	Francisca Skoknic	06.06.2009	Libros	1596
file00226.txt	https://ciperchile.cl/2009/06/11/las-ultimas-jugadas-para-desclasificar-las-leyes-secretas-del-gobierno-militar/	Legislación;Senado;Transparencia	Pedro Ramírez y Francisca Skoknic	11.06.2009	Actualidad	15275
file00227.txt	https://ciperchile.cl/2009/06/12/fiscalia-decide-formalizar-a-diputada-nogueira-e-investiga-pagos-de-la-camara-a-asesores/	Congreso;Diputados;Fiscalía;Transparencia	Cristóbal Peña y Pedro Ramírez	12.06.2009	Investigación	20937
file00228.txt	https://ciperchile.cl/2009/06/16/mexico-bajo-las-alas-de-tata/	Corrupción;México;Registro Civil;TATA	Francisca Skoknic	16.06.2009	Blog	2655
file00229.txt	https://ciperchile.cl/2009/06/19/diputados-se-niegan-a-divulgar-los-fundamentos-que-les-exige-la-ley-para-contratar-a-sus-familiares/	Congreso;Diputados;Transparencia	Cristóbal Peña y Pedro Ramírez	19.06.2009	Actualidad	9848
file00230.txt	https://ciperchile.cl/2009/06/19/dos-granadas-para-el-manana/	Narcotráfico;Periodismo;Policía;Prensa;Violencia	Víctor Núñez Jaime	19.06.2009	Actualidad	19904
file00231.txt	https://ciperchile.cl/2009/06/19/millenium/	Libros	CIPER	19.06.2009	Libros	2269
file00232.txt	https://ciperchile.cl/2009/06/25/camara-entrega-informacion-parcial-sobre-contratos-a-familiares/	Congreso;Diputados;Parlamentarios;Transparencia	Francisca Skoknic	25.06.2009	Transparencia	1548
file00233.txt	https://ciperchile.cl/2009/06/26/%c2%bfmedios-ciudadanos-periodismo-de-investigacion/	Internet;Periodismo	Francisca Skoknic	26.06.2009	Blog	2421
file00234.txt	https://ciperchile.cl/2009/06/26/contratos-con-familiares-senado-no-exige-entregar-fundamentos/	Congreso;Diputados;Senado;Transparencia	Francisca Skoknic	26.06.2009	Actualidad	3772
file00235.txt	https://ciperchile.cl/2009/06/26/el-arte-del-asesinato-politico-%c2%bfquien-mato-al-obispo/	Libros	Francisca Skoknic	26.06.2009	Libros	1957
file00236.txt	https://ciperchile.cl/2009/06/26/las-verdaderas-cifras-del-dinero-de-los-diputados-fiscalizadores-sin-control/	Congreso;Diputados;Transparencia	Pedro Ramírez	26.06.2009	Investigación	24605
file00237.txt	https://ciperchile.cl/2009/06/26/rodrigo-alvarez-%e2%80%9chay-criterios-para-las-asignaciones-pero-no-hay-control-efectivo%e2%80%9d/	Congreso;Diputados;Política;Transparencia	Mónica González	26.06.2009	Actualidad	20981
file00238.txt	https://ciperchile.cl/2009/06/30/paraguay-el-gran-duty-free-del-contrabando-de-cigarrillos/	Brasil;Contrabando;Internacional;Paraguay;Tabaco	Marina Walker Guevara y Mabel Rehnfeldt	30.06.2009	Investigación	30369
file00239.txt	https://ciperchile.cl/2009/07/01/de-cardoen-a-pinochet-las-redes-del-hombre-que-gesto-el-negocio-ilicito-del-registro-civil/	Armas;Justicia;Pinochet;Registro Civil	Jacmel Cuevas	01.07.2009	Investigación	35529
